code,nameHeb,pronaunce,district,shire,naturalArea,monicipal,metro,religion,population,jewsAndOthers,jews,arabs,estbYear,type,ITM,altitude,orgazinationRelated,plansComit,policeArea,year,nameEng,localCuncil,name,lat,long
1274,גן נר,GAN NER,2,23,232,8,,1,2704,2699,2635,5,1987,190,,2319971531,117,204,10004394,2018,Gan Ner,213,Gan Ner,32.528706,35.336254
311,גן שורק,GAN SOREQ,4,44,442,27,143,1,688,688,684,,1950,310,1,1775365029,29,456,15002488,2018,Gan Soreq,,Gan Soreq,31.944011,34.758322
144,גן שלמה,GAN SHELOMO,4,44,441,28,143,1,572,572,528,,1927,330,15,1810764287,37,456,15002488,2018,Gan Shelomo,420,Gan Shelomo,31.878777,34.798901
72,גן שמואל,GAN SHEMU'EL,3,32,324,14,,1,929,928,909,1,1913,330,15,1955870649,16,351,10004261,2018,Gan Shemu'el,,Gan Shemu'el,32.452911,34.949311
836,גנות,GANNOT,4,43,432,40,133,1,589,589,586,,1953,310,10,1839465836,23,425,10002207,2018,Gannot,,Gannot,32.018204,34.825877
549,גנות הדר,GANNOT HADAR,4,41,411,18,141,1,960,960,950,,1964,350,,1908469191,41,412,15000060,2018,Gannot Hadar,,Gannot Hadar,32.32174,34.900715
1103,גני הדר,GANNE HADAR,4,43,432,30,143,1,321,321,319,,1958,350,,1862764289,80,426,10002241,2018,Ganne Hadar,,Ganne Hadar,31.8782413,34.857588
1371,גני טל,GANNE TAL,4,44,441,31,143,1,802,802,802,,2010,370,2,1803963293,71,456,15002488,2018,Ganne Tal,420,Ganne Tal,31.793796,34.792327
862,גני יוחנן,GANNE YOHANAN,4,44,441,30,143,1,629,629,623,,1950,310,1,1848064064,52,426,10002241,2018,Ganne Yohanan,,Ganne Yohanan,31.859924,34.840827
3823,גני מודיעין,GANNE MODI'IN,7,74,,73,,1,2488,2488,2484,,1996,190,,2017564847,179,711,10004054,2018,Ganne Modi'in,,Ganne Modi'in,31.93081,35.017805
218,גני עם,GANNE AM,4,42,421,20,142,1,242,242,240,,1934,350,,1908667313,29,417,10002133,2018,Ganne Am,,Ganne Am,32.149838,34.903358
229,גני תקווה,GANNE TIQWA,4,42,422,99,132,1,19263,19252,19001,11,1953,170,,1883666301,60,428,10001516,2018,Ganne Tiqwa,,Ganne Tiqwa,32.060497,34.873121
842,געש,GA'ASH,4,41,411,19,141,1,763,763,750,,1951,330,15,1836668178,28,401,15000060,2018,Ga'ash,,Ga'ash,32.228477,34.824411
463,געתון,GA'TON,2,24,243,4,,1,693,691,679,2,1948,330,15,2204176793,305,201,10004302,2018,Ga'ton,212,Ga'ton,33.006075,35.213831
39,גפן,GEFEN,1,11,112,26,,1,405,405,401,,1955,310,2,1885762761,140,151,15000597,2018,Gefen,,Gefen,31.740766,34.878563
1129,גרופית,GEROFIT,6,62,625,53,,1,248,246,235,2,1963,330,15,2059542802,97,608,10001955,2018,Gerofit,,Gerofit,29.941617,35.064691
4022,גשור,GESHUR,2,29,294,71,,1,283,283,272,,1971,330,15,2674574724,331,219,10004579,2018,Geshur,211,Geshur,32.819941,35.715708
305,גשר,GESHER,2,23,231,7,,1,421,419,400,2,1939,330,15,2519972518,-220,202,10004568,2018,Gesher,214,Gesher,32.621205,35.550376
574,גשר הזיו,GESHER HAZIW,2,24,245,4,241,1,1644,1634,1594,10,1949,330,15,2108077155,-16,201,10004302,2018,Gesher HaZiw,212,Gesher HaZiw,33.040532,35.110563
340,גת (קיבוץ),GAT(QIBBUZ),6,61,611,35,,1,827,827,800,,1941,330,15,1805861511,131,632,10001813,2018,Gat(Qibbuz),420,Gat(Qibbuz),31.627796,34.794112
128,גת רימון,GAT RIMMON,4,42,422,20,132,1,312,312,306,,1926,350,,1888366395,53,417,10002116,2018,Gat Rimmon,,Gat Rimmon,32.068105,34.881362
494,דאלית אל-כרמל,DALIYAT AL-KARMEL,3,31,311,99,223,2,17427,45,33,17382,,270,,2050573325,289,356,10004171,2018,Daliyat Al-Karmel,,Daliyat Al-Karmel,32.693796,35.055447
146,דבורה,DEVORA,2,23,234,8,,1,232,232,227,,1956,310,1,2250571762,66,204,10004394,2018,Devora,213,Devora,32.552895,35.263853
489,דבורייה,DABURIYYA,2,23,237,99,,2,10402,16,12,10386,,270,,2351373300,110,251,10004394,2018,Daburiyya,213,Daburiyya,32.69412,35.368513
849,דבירה,DEVIRA,6,62,623,41,341,1,999,996,972,3,1951,330,15,1833659122,290,625,10001937,2018,Devira,620,Devira,31.411699,34.825177
407,דברת,DAVERAT,2,23,234,9,,1,439,437,412,2,1946,330,15,2330572809,156,254,10004394,2018,Daverat,213,Daverat,32.646729,35.350085
62,דגניה א',DEGANYA ALEF,2,22,221,6,,1,538,537,535,1,1909,330,15,2541873489,-203,214,10004552,2018,Deganya Alef,214,Deganya Alef,32.706938,35.575062
79,דגניה ב',DEGANYA BET,2,22,221,6,,1,655,655,646,,1920,330,15,2542173403,-210,214,10004552,2018,Deganya Bet,214,Deganya Bet,32.69907,35.577551
1067,"דוב""ב",DOVEV,2,24,244,2,,1,487,487,484,,1963,310,1,2383977297,742,209,10004528,2018,Dovev,211,Dovev,33.0508,35.407747
3747,דולב,DOLEV,7,74,,73,,1,1341,1341,1341,,1983,370,11,2127464816,456,711,10004054,2018,Dolev,,Dolev,31.926249,35.133591
738,דור,DOR,3,32,321,15,243,1,433,433,427,,1949,310,1,1928472374,0,303,10004333,2018,Dor,,Dor,32.607802,34.923316
336,דורות,DOROT,6,61,614,37,,1,822,820,795,2,1941,330,15,1663560173,89,651,10001829,2018,Dorot,620,Dorot,31.507207,34.645725
475,דחי,DAHI,2,23,234,66,,2,691,,,691,,450,,2325872519,366,251,10004394,2018,Dahi,213,Dahi,32.622491,35.343604
490,דייר אל-אסד,DEIR AL-ASAD,2,24,242,99,,2,12348,5,5,12343,,270,,2254176009,264,260,15002358,2018,Deir Al-Asad,210,Deir Al-Asad,32.93445,35.268394
492,דייר חנא,DEIR HANNA,2,24,241,99,,2,10259,15,,10244,,270,,2348075200,90,262,10004513,2018,Deir Hanna,,Deir Hanna,32.862316,35.365253
493,דייר ראפאת,DEIR RAFAT,1,11,112,26,444,2,94,,,94,,440,,1950863156,240,151,15000597,2018,Deir Rafat,,Deir Rafat,31.77653,34.947439
2200,דימונה,DIMONA,6,62,626,0,,1,34135,33922,30733,213,1955,160,,2033055318,328,607,10001918,2018,Dimona,610,Dimona,31.069419,35.033363
2063,דישון,DISHON,2,21,212,55,,1,351,350,344,1,1953,310,6,2488277637,338,253,10004591,2018,Dishon,211,Dishon,33.082318,35.517572
300,דלייה,DALIYYA,2,23,236,13,,1,801,800,742,1,1939,330,15,2072972171,170,254,10004394,2018,Daliyya,213,Daliyya,32.58925,35.076965
431,דלתון,DALTON,2,21,212,2,,1,861,861,861,,1950,310,2,2460576912,702,209,10004528,2018,Dalton,211,Dalton,33.016553,35.489911
1317,דמיידה,DEMEIDE,2,24,241,56,241,2,510,,,510,,450,,2216374673,150,205,10004513,2018,Demeide,210,Demeide,32.8149647,35.2265642
303,דן,DAN,2,21,211,1,,1,732,731,711,1,1939,330,15,2612879396,160,253,10004591,2018,Dan,211,Dan,33.239745,35.653803
302,דפנה,DAFNA,2,21,211,1,,1,965,964,957,1,1939,330,15,2599179280,121,253,10004591,2018,Dafna,211,Dafna,33.23075,35.638268
1241,דקל,DEQEL,6,62,622,38,,1,341,341,333,,1982,310,10,1377356740,90,651,10001893,2018,Deqel,620,Deqel,31.195908,34.346771
1349,דריג'את,DERIG'AT,6,62,623,69,,2,1199,1,,1198,,450,,2072057882,530,624,10001937,2018,Derig'at,610,Derig'at,31.301885,35.076793
702,האון,HAON,2,22,221,6,,1,181,181,166,,1949,330,15,2585973681,-210,214,10004552,2018,HaOn,214,HaOn,32.726748,35.622665
675,הבונים,HABONIM,3,32,321,15,243,1,349,349,349,,1949,320,15,1939572700,9,303,10004333,2018,HaBonim,,HaBonim,32.636586,34.932704
356,הגושרים,HAGOSHERIM,2,21,211,1,,1,809,809,757,,1948,330,15,2585379177,89,253,10004591,2018,HaGosherim,211,HaGosherim,33.221485,35.623028
191,הדר עם,HADAR AM,4,41,411,16,141,1,693,693,688,,1933,310,10,1908869507,18,409,15000060,2018,Hadar Am,,Hadar Am,32.349653,34.898945
9700,הוד השרון,HOD HASHARON,4,42,421,0,131,1,62325,62286,60949,39,1924,150,,1901767323,10,423,10002133,2018,Hod HaSharon,,Hod HaSharon,32.149961,34.8838788
1322,הודיות,HODAYOT,2,22,222,3,,1,316,316,221,,1959,340,,2410774379,276,206,10004552,2018,Hodayot,214,Hodayot,32.788611,35.435
726,הודייה,HODIYYA,6,61,614,36,,1,535,534,516,1,1949,310,1,1660062041,44,633,10001821,2018,Hodiyya,,Hodiyya,31.676356,34.639275
1169,הוואשלה (שבט),HAWASHLA,6,62,623,,,3,,,,,,460,,2020055900,,699,10001918,2018,Al-Hawashila,,Al-Hawashila,_,_
956,הוזייל (שבט),HUZAYYEL,6,62,623,,,3,,,,,,460,,1762059080,,699,10001946,2018,Al-Huzayyil,,Al-Huzayyil,_,_
1186,הושעיה,HOSHA'AYA,2,23,237,9,,1,2023,2023,2021,,1981,190,,2276174046,175,254,15002369,2018,Hosha'aya,213,Hosha'aya,32.757927,35.295225
250,הזורע,HAZOREA,2,23,235,13,,1,876,876,832,,1936,330,15,2114872773,49,254,10004394,2018,HaZorea,213,HaZorea,32.644516,35.11918
307,הזורעים,HAZORE'IM,2,22,222,3,,1,1035,1035,1035,,1939,310,2,2473873908,-71,206,10004552,2018,HaZore'im,214,HaZore'im,32.644516,35.11918
434,החותרים,HAHOTERIM,3,32,321,15,223,1,809,809,791,,1948,330,15,1962573976,10,303,10004710,2018,HaHoterim,,HaHoterim,32.752311,34.957545
684,היוגב,HAYOGEV,2,23,234,9,,1,715,715,709,,1949,310,1,2194972416,67,254,10004394,2018,HaYogev,213,HaYogev,32.612753,35.207483
1208,הילה,HILLA,2,24,243,52,,1,578,577,564,1,1980,370,19,2231777125,445,255,10004484,2018,Hilla,212,Hilla,33.036175,35.244582
377,המעפיל,HAMA'PIL,4,41,412,16,141,1,855,855,846,,1945,330,15,1985969829,28,409,15000060,2018,HaMa'pil,,HaMa'pil,32.378035,34.983146
677,הסוללים,HASOLELIM,2,23,237,9,242,1,927,924,909,3,1949,330,6,2225673956,136,254,10004426,2018,HaSolelim,213,HaSolelim,32.751802,35.238022
423,העוגן,HAOGEN,4,41,411,16,141,1,908,908,884,,1947,330,15,1930669651,9,409,15000060,2018,HaOgen,,HaOgen,32.360437,34.923338
3769,הר אדר,HAR ADAR,7,74,,99,445,1,4056,4053,3965,3,1986,190,,2123263711,727,720,10002475,2018,Har Adar,,Har Adar,31.824501,35.12966
3603,הר גילה,HAR GILLO,7,76,,76,445,1,1590,1568,1533,22,1972,370,19,2163962544,835,714,10002521,2018,Har Gillo,,Har Gillo,31.722058,35.171491
1261,הר עמשא,HAR AMASA,6,62,623,51,,1,181,176,152,5,1983,330,,2097058352,808,656,10001937,2018,Har Amasa,,Har Amasa,31.342717,35.101599
464,הראל,HAR'EL,1,11,112,26,444,1,269,269,260,,1948,330,15,1953163517,170,151,15000597,2018,Har'el,,Har'el,31.808975,34.947959
1249,הרדוף,HARDUF,2,23,237,9,242,1,1106,1099,1035,7,1982,330,15,2165274100,170,254,10004497,2018,Harduf,213,Harduf,32.763717,35.174663
6400,הרצלייה,HERZLIYYA,5,51,511,0,121,1,95142,94991,90497,151,1924,150,,1845367521,-6,504,10001605,2018,Herzliyya,,Herzliyya,32.162413,34.844675
1203,הררית,HARARIT,2,24,241,56,,1,510,510,495,,1980,370,7,2346875012,400,205,10004513,2018,Hararit,210,Hararit,32.845696,35.369257
3639,ורד יריחו,WERED YERIHO,7,75,,74,,1,317,317,312,,1980,310,10,2411063710,-220,713,10003314,2018,Wered Yeriho,,Wered Yeriho,31.826192,35.432139
1133,ורדון,WARDON,6,61,611,35,,1,286,286,279,,1968,350,,1793961911,98,632,10001813,2018,Wardon,420,Wardon,31.663823,34.781766
2742,זבארגה (שבט),ZABARGA,6,62,623,,,3,,,,,,460,,2032057170,435,699,15003711,2018,Az-Zabarika,,Az-Zabarika,_,_
815,זבדיאל,ZAVDI'EL,6,61,611,34,,1,527,527,527,,1950,310,8,1773161858,78,631,10001813,2018,Zavdi'el,,Zavdi'el,31.6592451,34.7602609
44,זוהר,ZOHAR,6,61,612,50,,1,359,359,357,,1956,310,10,1708861156,109,634,10001813,2018,Zohar,,Zohar,31.595592,34.692362
584,זיקים,ZIQIM,6,61,614,36,,1,809,793,757,16,1949,330,15,1546461319,15,633,10001829,2018,Ziqim,,Ziqim,31.607204,34.520968
788,זיתן,ZETAN,4,43,432,40,133,1,1081,1081,1078,,1950,310,1,1897765366,8,425,10002261,2018,Zetan,,Zetan,31.975178,34.891732
9300,זכרון יעקב,ZIKHRON YA'AQOV,3,32,322,99,,1,23075,23025,22208,50,1882,160,,1957871961,7,353,10004333,2018,Zikhron Ya'aqov,,Zikhron Ya'aqov,32.573905,34.951977
799,זכריה,ZEKHARYA,1,11,112,26,,1,1108,1108,1086,,1950,310,1,1948562415,230,151,15000597,2018,Zekharya,,Zekharya,31.708812,34.944708
1290,זמר,ZEMER,4,41,412,99,141,2,6940,7,,6933,,280,,2035169685,42,458,10002155,2018,Zemer,,Zemer,32.365684,35.034651
1065,זמרת,ZIMRAT,6,62,621,39,,1,589,588,587,1,1957,310,2,1574959529,115,651,10001930,2018,Zimrat,620,Zimrat,31.447853,34.552288
816,זנוח,ZANOAH,1,11,112,26,444,1,506,492,484,14,1950,310,8,2000062667,259,151,15000597,2018,Zanoah,,Zanoah,31.733813,34.999369
2064,זרועה,ZERU'A,6,62,621,39,,1,433,432,430,1,1953,310,2,1642959642,121,651,10001930,2018,Zeru'a,620,Zeru'a,31.459133,34.624161
975,זרזיר,ZARZIR,2,23,237,99,242,2,7942,22,14,7920,,280,,2211273668,137,254,10004411,2018,Zarzir,,Zarzir,32.723291,35.220436
818,זרחיה,ZERAHYA,6,61,611,34,,1,719,719,719,,1950,310,2,1759462110,66,631,10001821,2018,Zerahya,,Zerahya,31.681742,34.746419
1321,ח'ואלד,KHAWALED,3,31,311,12,222,2,696,,,696,,450,,2131074174,37,301,10004207,2018,Khawaled,,Khawaled,32.758894,35.158374
986,ח'ואלד (שבט),KHAWALED,2,25,237,,,3,,,,,,460,,2150174051,,299,10004207,2018,Khawalid / Al-Khawalid,,Khawalid / Al-Khawalid,32.758894,35.158374
235,חבצלת השרון,HAVAZZELET HASHARON,4,41,411,16,141,1,492,492,480,,1935,310,10,1872969635,20,409,10002089,2018,Havazzelet HaSharon,,Havazzelet HaSharon,32.3604,34.861819
1110,חבר,HEVER,2,23,234,8,,1,571,571,541,,1958,350,,2250871708,70,204,10004394,2018,Hever,213,Hever,32.549097,35.264911
717,חגור,HAGOR,4,42,421,20,142,1,1156,1156,1140,,1949,310,1,1951767159,30,417,15000658,2018,Hagor,,Hagor,32.138591,34.947614
3764,חגי,HAGGAY,7,77,,78,,1,635,635,635,,1984,370,11,2076160011,820,715,15003512,2018,Haggay,,Haggay,31.49253,35.079537
205,חגלה,HOGLA,4,41,411,16,141,1,857,857,852,,1933,310,1,1932769927,15,409,15000060,2018,Hogla,,Hogla,32.38907,34.924252
4026,חד-נס,HAD-NES,2,29,293,71,,1,823,823,795,,1989,370,9,2604175924,-49,219,10004579,2018,Had-Nes,211,Had-Nes,32.927514,35.641408
618,חדיד,HADID,4,43,432,25,142,1,887,887,886,,1950,310,2,1936965290,59,424,10002168,2018,Hadid,,Hadid,31.969429,34.932156
6500,חדרה,HADERA,3,32,324,0,,1,95683,94807,88083,876,1890,150,,1925170467,-8,302,10004261,2018,Hadera,,Hadera,32.4340458,34.9196518
948,חוג'ייראת (ד'הרה) (שבט),HUJEIRAT (DAHRA),2,24,241,56,,3,,,,,,460,,2278574887,,299,10004513,2018,Al-Hujayrat (Zahra),210,Al-Hujayrat (Zahra),_,_
160,חולדה,HULDA,4,43,432,30,143,1,1096,1096,1076,,1930,330,15,1889863766,111,426,10002241,2018,Hulda,,Hulda,31.83215,34.881523
6600,חולון,HOLON,5,53,513,0,123,1,194273,193980,178754,293,1940,140,,1792565823,19,505,10001430,2018,Holon,,Holon,32.015833,34.787384
1239,חולית,HOLIT,6,62,622,38,,1,164,159,152,5,1980,330,15,1357357134,73,651,10001893,2018,Holit,620,Holit,31.230563,34.32734
253,חולתה,HULATA,2,21,211,1,,1,669,668,652,1,1937,330,15,2573277301,77,253,10004540,2018,Hulata,211,Hulata,33.052851,35.609244
662,חוסן,HOSEN,2,24,243,52,,1,1130,1128,1088,2,1949,310,9,2281476697,450,255,10004484,2018,Hosen,212,Hosen,32.997699,35.298723
1332,חוסנייה,HUSSNIYYA,2,24,242,56,,2,731,5,,726,,450,,2302975617,258,205,10004513,2018,Hussniyya,210,Hussniyya,32.900573,35.322507
115,חופית,HOFIT,4,41,411,16,141,1,753,753,744,,1955,350,,1883669905,8,409,15000060,2018,Hofit,,Hofit,32.386082,34.874078
374,חוקוק,HUQOQ,2,22,221,6,,1,587,581,551,6,1945,330,15,2466775401,-30,214,10004552,2018,Huqoq,214,Huqoq,32.878631,35.496654
1303,חורה,HURA,6,62,623,99,342,2,21558,18,14,21540,,260,,1938957840,370,652,10001937,2018,Hura,610,Hura,31.300399,34.935688
496,חורפיש,HURFEISH,2,24,244,99,,2,6315,1,,6314,,280,,2326876916,529,258,10004484,2018,Hurfeish,212,Hurfeish,33.016688,35.347106
355,חורשים,HORESHIM,4,42,421,20,142,1,330,325,313,5,1955,330,15,1974467160,58,417,15000658,2018,Horeshim,,Horeshim,32.137875,34.97102
1047,חזון,HAZON,2,21,214,2,,1,324,324,324,,1969,310,2,2372775686,390,209,10004465,2018,Hazon,211,Hazon,32.90658,35.395291
219,חיבת ציון,HIBBAT ZIYYON,4,41,411,16,141,1,709,709,708,,1933,310,7,1919970042,20,409,15000060,2018,Hibbat Ziyyon,,Hibbat Ziyyon,32.397995,34.911931
3643,חיננית,HINNANIT,7,71,,72,,1,1323,1323,1159,,1981,370,13,2159770969,330,710,10003262,2018,Hinnanit,,Hinnanit,32.480891,35.173181
4000,חיפה,HAIFA,3,31,311,0,210,4,283640,250943,217360,32697,ותיק,130,,2011274545,-17,304,10004171,2018,Haifa,,Haifa,32.7940463,34.989571
162,חירות,HERUT,4,41,411,18,141,1,1309,1303,1296,6,1930,310,1,1921568301,41,412,15000060,2018,Herut,,Herut,32.240973,34.914127
1272,חלוץ,HALUZ,2,24,243,56,,1,516,516,510,,1985,370,13,2295276173,685,205,15002358,2018,Haluz,210,Haluz,32.95055,35.312278
820,חלץ,HELEZ,6,61,614,36,,1,445,441,440,4,1950,310,1,1676360965,69,633,10001829,2018,Helez,,Helez,31.57794,34.658391
993,חמאם,HAMAM,2,22,221,65,,2,1473,4,4,1469,,450,,2461874838,-174,251,10004552,2018,Hamam,214,Hamam,32.828399,35.491721
801,חמד,HEMED,4,43,432,40,133,1,1257,1257,1253,,1950,310,2,1851165842,20,425,10002207,2018,Hemed,,Hemed,32.017992,34.841265
343,חמדיה,HAMADYA,2,23,231,7,,1,364,362,356,2,1942,330,15,2490971407,-184,202,10004568,2018,Hamadya,214,Hamadya,32.519773,35.520568
3646,חמדת,HEMDAT,7,75,,75,,1,278,278,278,,1980,370,11,2497768423,110,712,10003262,2018,Hemdat,,Hemdat,32.252028,35.526843
3609,חמרה,HAMRA,7,75,,75,,1,175,175,167,,1971,310,10,2412967837,-81,712,10003262,2018,Hamra,,Hamra,32.199688,35.43735
807,חניאל,HANNI'EL,4,41,411,16,141,1,933,933,911,,1950,310,1,1954169328,28,409,15000060,2018,Hanni'el,,Hanni'el,32.332803,34.947693
280,חניתה,HANITA,2,24,244,4,,1,761,760,731,1,1938,330,15,2166577698,259,201,10004302,2018,Hanita,212,Hanita,33.087634,35.17343
1257,חנתון,HANNATON,2,23,237,9,241,1,963,962,953,1,1984,330,15,2232574324,154,254,10004497,2018,Hannaton,213,Hannaton,32.783051,35.245063
4005,חספין,HASPIN,2,29,294,71,,1,2057,2057,2055,,1973,190,,2746275023,410,219,10004579,2018,Haspin,211,Haspin,32.8456305,35.7929907
363,חפץ חיים,HAFEZ HAYYIM,4,44,441,31,143,1,561,561,561,,1944,330,8,1811563304,70,456,15002488,2018,Hafez Hayyim,420,Hafez Hayyim,31.789319,34.799739
90,חפצי-בה,HEFZI-BAH,2,23,232,8,,1,741,741,715,,1922,330,15,2402171382,-89,204,10004568,2018,Hefzi-Bah,213,Hefzi-Bah,32.518729,35.426247
700,חצב,HAZAV,6,61,611,33,143,1,1467,1467,1445,,1949,310,1,1782763212,50,616,10001821,2018,Hazav,420,Hazav,31.780095,34.770572
13,חצבה,HAZEVA,6,62,625,54,,1,605,595,561,10,1965,310,1,2266751974,-160,657,10001918,2018,Hazeva,610,Hazeva,30.767942,35.278498
406,חצור-אשדוד,HAZOR-ASHDOD,6,61,611,33,143,1,624,624,600,,1937,330,15,1735963120,32,616,10001821,2018,Hazor-Ashdod,420,Hazor-Ashdod,31.772744,34.719366
2034,חצור הגלילית,HAZOR HAGELILIT,2,21,213,99,,1,9165,9130,8906,35,1953,180,,2511676532,279,259,10004540,2018,Hazor HaGelilit,211,Hazor HaGelilit,32.980382,35.543548
397,חצרים,HAZERIM,6,62,623,41,344,1,832,832,815,,1946,330,15,1726957221,237,625,10001900,2018,Hazerim,620,Hazerim,31.240603,34.717427
422,חרב לאת,HEREV LE'ET,4,41,411,16,141,1,945,945,926,,1947,310,10,1924070091,20,409,15000060,2018,Herev Le'Et,,Herev Le'Et,32.403526,34.917146
1024,חרוצים,HARUZIM,4,41,411,19,141,1,866,866,859,,1951,350,,1874468161,39,401,15000060,2018,Haruzim,,Haruzim,32.22771,34.864772
1247,חריש,HARISH,3,32,323,99,,1,7569,7447,6940,122,1982,180,,2044270746,59,307,10004233,2018,Harish,,Harish,32.4618771,35.0455828
3717,חרמש,HERMESH,7,71,,72,,1,228,228,204,,1982,370,9,2114170327,226,710,10003262,2018,Hermesh,,Hermesh,32.423726,35.118993
1209,חרשים,HARASHIM,2,24,243,56,,1,329,329,308,,1980,370,19,2310076241,780,205,10004465,2018,Harashim,210,Harashim,32.957737,35.328217
3770,חשמונאים,HASHMONA'IM,7,74,,73,,1,2760,2760,2753,,1985,190,,2023664873,228,711,10004054,2018,Hashmona'im,,Hashmona'im,31.932631,35.023269
6700,טבריה,TIBERIAS,2,22,221,0,,1,44234,43556,40848,678,ותיק,160,,2494274369,-227,207,10004552,2018,Tiberias,214,Tiberias,32.795859,35.530973
962,טובא-זנגרייה,TUBA-ZANGARIYYE,2,21,213,99,,2,6667,7,3,6660,,280,,2556376342,240,259,10004540,2018,Tuba-Zangariyye,211,Tuba-Zangariyye,32.96621,35.592018
498,טורעאן,TUR'AN,2,25,237,99,,2,14036,6,4,14030,,270,,2354874243,179,251,15002369,2018,Tur'an,214,Tur'an,32.775137,35.378344
2730,טייבה,TAYIBE,4,41,412,0,141,2,43127,57,29,43070,,260,,2008068569,39,402,10002155,2018,Tayibe,410,Tayibe,32.266892,35.009675
497,טייבה (בעמק),TAYIBE(BAEMEQ),2,23,233,8,,2,1843,5,5,1838,,450,,2420372335,60,204,10004394,2018,Tayibe(Baemeq),213,Tayibe(Baemeq),32.603882,35.44368
2720,טירה,TIRE,4,41,412,0,141,2,26162,69,22,26093,,260,,1958168225,45,403,10002155,2018,Tire,,Tire,32.235466,34.950506
663,טירת יהודה,TIRAT YEHUDA,4,42,422,25,142,1,1189,1189,1188,,1949,310,2,1938865787,50,424,10002168,2018,Tirat Yehuda,,Tirat Yehuda,32.014833,34.935878
2100,טירת כרמל,TIRAT KARMEL,3,31,311,0,223,1,22210,22121,21126,89,1949,160,,1976774079,-1,355,10004710,2018,Tirat Karmel,,Tirat Karmel,32.762127,34.97298
268,טירת צבי,TIRAT ZEVI,2,23,231,7,,1,904,904,904,,1937,330,3,2499570302,-229,202,10004568,2018,Tirat Zevi,214,Tirat Zevi,32.422486,35.52832
1181,טל-אל,TAL-EL,2,24,243,56,241,1,1174,1174,1140,,1980,370,13,2169975908,70,205,10004315,2018,Tal-El,210,Tal-El,32.927306,35.182499
462,טל שחר,TAL SHAHAR,1,11,112,26,,1,1366,1366,1347,,1948,310,1,1908763474,100,151,15000597,2018,Tal Shahar,,Tal Shahar,31.804404,34.903272
1177,טללים,TELALIM,6,62,626,48,,1,509,509,493,,1980,330,15,1779654464,350,620,10001918,2018,Telalim,610,Telalim,30.991511,34.771261
3788,טלמון,TALMON,7,74,,73,,1,4349,4349,4346,,1989,190,,2128164953,446,711,10004054,2018,Talmon,,Talmon,31.939475,35.133131
8900,טמרה,TAMRA,2,24,241,0,241,2,33851,39,18,33812,,260,,2180675104,10,263,15002411,2018,Tamra,,Tamra,32.852247,35.201315
547,טמרה (יזרעאל),TAMRA (YIZRE'EL),2,23,233,8,,2,1578,,,1578,,450,,2381772670,160,204,10004394,2018,Tamra (Yizre'el),213,Tamra (Yizre'el),32.634918,35.402699
3743,טנא,TENE,7,77,,78,,1,848,848,838,,1983,370,11,1959158706,498,715,15003512,2018,Tene,,Tene,31.376132,34.957383
1214,טפחות,TEFAHOT,2,21,214,2,,1,484,484,484,,1980,310,2,2398375265,45,209,10004552,2018,Tefahot,211,Tefahot,32.868562,35.422204
1295,יאנוח-ג'ת,YANUH-JAT,2,24,243,99,,2,6614,2,2,6612,,280,,2232776506,159,255,10004484,2018,Yanuh-Jat,,Yanuh-Jat,32.981568,35.241169
1232,יבול,YEVUL,6,62,622,38,,1,340,340,338,,1981,310,10,1347956688,80,651,10001893,2018,Yevul,620,Yevul,31.189458,34.318952
46,יבנאל,YAVNE'EL,2,22,222,99,,1,4294,4293,4235,1,1901,190,,2477973510,-127,251,10004552,2018,Yavne'el,,Yavne'el,32.708765,35.503778
2660,יבנה,YAVNE,4,44,441,0,143,1,46705,46642,45412,63,1949,160,,1752064277,20,404,15002488,2018,Yavne,,Yavne,31.877958,34.739449
96,יגור,YAGUR,3,31,311,12,223,1,1604,1604,1501,,1922,330,15,2075573859,7,301,10004207,2018,Yagur,,Yagur,32.741532,35.076826
798,יגל,YAGEL,4,43,432,40,133,1,929,929,927,,1950,310,1,1887165509,35,425,10002261,2018,Yagel,,Yagel,31.987792,34.880262
577,יד בנימין,YAD BINYAMIN,4,44,441,31,143,1,4175,4175,4172,,1949,190,,1832563395,60,456,15002488,2018,Yad Binyamin,420,Yad Binyamin,31.796685,34.82037
1134,יד השמונה,YAD HASHEMONA,1,11,111,26,444,1,303,303,139,,1978,320,10,2085863523,641,151,10002475,2018,Yad HaShemona,,Yad HaShemona,31.80955,35.089617
758,יד חנה,YAD HANNA,4,41,412,16,141,1,926,924,903,2,1950,330,15,2007869249,45,409,10002155,2018,Yad Hanna,,Yad Hanna,32.325311,35.006692
358,יד מרדכי,YAD MORDEKHAY,6,61,614,36,,1,767,766,737,1,1943,330,15,1581461092,33,633,10001829,2018,Yad Mordekhay,,Yad Mordekhay,31.586963,34.5575
775,יד נתן,YAD NATAN,6,61,612,50,,1,638,637,630,1,1953,310,6,1721361789,70,634,10001813,2018,Yad Natan,,Yad Natan,31.652961,34.704874
64,"יד רמב""ם",YAD RAMBAM,4,43,432,30,143,1,1094,1094,1071,,1955,310,2,1907264528,70,426,10002228,2018,Yad Rambam,,Yad Rambam,31.899841,34.900086
1144,ידידה,YEDIDA,1,11,111,26,444,1,212,212,210,,1964,340,,2100963561,716,151,10002475,2018,Yedida,,Yedida,31.812281,35.104639
9400,יהוד,YEHUD,4,42,422,0,132,1,29930,29892,29368,38,1948,160,,1893966002,30,411,10001516,2018,Yehud,,Yehud,32.0340049,34.8859465
